Date,VTI US Equity,TLT US Equity,IEI US Equity,DBC US Equity,GLD US Equity
6/21/2005,59.635,94.86,,,43.81
6/20/2005,59.75,94.17,,,43.66
6/17/2005,59.755,94.33,,,43.63
6/16/2005,59.5,94.34,,,43.46
6/15/2005,59.225,93.87,,,42.74
6/14/2005,59.145,93.7,,,42.6
6/13/2005,58.945,94.32,,,42.78
6/10/2005,58.81,94.89,,,42.62
6/9/2005,58.885,95.97,,,42.27
6/8/2005,58.58,96.05,,,42.34
6/7/2005,58.715,96.51,,,42.38
6/6/2005,58.675,95.75,,,42.48
6/3/2005,58.58,95.25,,,42.17
6/2/2005,58.92,96.04,,,42.1
6/1/2005,58.83,95.81,,,41.53
5/31/2005,58.345,95,,,41.65
5/27/2005,58.505,93.84,,,41.88
5/26/2005,58.415,93.74,,,41.69
5/25/2005,58.085,93.77,,,41.87
5/24/2005,58.3,94.43,,,41.73
5/23/2005,58.3,94.17,,,41.62
5/20/2005,58,93.44,,,41.65
5/19/2005,58.08,93.33,,,41.98
5/18/2005,57.82,93.57,,,42.05
5/17/2005,57.13,92.95,,,41.86
5/16/2005,56.74,92.69,,,41.88
5/13/2005,56.18,92.8,,,41.95
5/12/2005,56.42,92.44,,,42.16
5/11/2005,57.07,92.08,,,42.69
5/10/2005,56.785,91.8,,,42.64
5/9/2005,57.305,91.15,,,42.55
5/6/2005,56.99,91.06,,,42.52
5/5/2005,57.005,91.74,,,42.91
5/4/2005,57.11,91.53,,,42.9
5/3/2005,56.625,92.34,,,42.76
5/2/2005,56.45,92.09,,,42.88
4/29/2005,56.165,92.44,,,43.35
4/28/2005,55.5,92.6,,,43
4/27/2005,56.245,91.92,,,43.2
4/26/2005,56.04,91.6,,,43.64
4/25/2005,56.65,91.74,,,43.44
4/22/2005,56.1,91.47,,,43.39
4/21/2005,56.47,90.71,,,43.19
4/20/2005,55.42,91.67,,,43.4
4/19/2005,56.22,91.9,,,43.28
4/18/2005,55.75,91.02,,,42.69
4/15/2005,55.55,91.09,,,42.4
4/14/2005,56.45,89.9,,,42.31
4/13/2005,57.125,90.04,,,42.9
4/12/2005,57.75,90.26,,,42.84
4/11/2005,57.455,89.43,,,42.78
4/8/2005,57.5,88.95,,,42.69
4/7/2005,58,88.64,,,42.57
4/6/2005,57.685,89.36,,,42.63
4/5/2005,57.555,89.05,,,42.45
4/4/2005,57.375,89.28,,,42.4
4/1/2005,57.185,89.3,,,42.62
3/31/2005,57.43,89.33,,,42.82
3/30/2005,57.465,88.69,,,42.61
3/29/2005,56.695,88.25,,,42.56
3/28/2005,57.175,87.73,,,42.54
3/24/2005,57.125,88.27,,,42.39
3/23/2005,57.33,88.09,,,42.42
3/22/2005,57.375,87.67,,,42.65
3/21/2005,57.87,88.42,,,43.09
3/18/2005,58.05,88.67,,,43.89
3/17/2005,58.175,89.23,,,43.82
3/16/2005,58.105,88.94,,,44.31
3/15/2005,58.61,88.4,,,44.06
3/14/2005,58.92,88.96,,,44.03
3/11/2005,58.63,88.43,,,44.43
3/10/2005,58.82,89.08,,,44.2
3/9/2005,58.925,88.54,,,44.02
3/8/2005,59.465,90.01,,,44.03
3/7/2005,59.845,90.87,,,43.47
3/4/2005,59.695,90.51,,,43.38
3/3/2005,59.1,89.54,,,42.97
3/2/2005,59.035,89.59,,,43.25
3/1/2005,59.085,89.71,,,43.22
2/28/2005,58.75,90.02,,,43.52
2/25/2005,59.045,91,,,43.5
2/24/2005,58.46,90.56,,,43.33
2/23/2005,58.02,90.76,,,43.42
2/22/2005,57.715,90.46,,,43.57
2/18/2005,58.6,90.86,,,42.75
2/17/2005,58.625,91.68,,,42.73
2/16/2005,59.01,92.26,,,42.52
2/15/2005,59,92.61,,,42.58
2/14/2005,58.79,93.08,,,42.55
2/11/2005,58.775,92.79,,,42.08
2/10/2005,58.3,92.85,,,41.75
2/9/2005,58.1,94.12,,,41.31
2/8/2005,58.65,93.87,,,41.26
2/7/2005,58.55,93.34,,,41.27
2/4/2005,58.575,92.65,,,41.47
2/3/2005,58,91.35,,,41.68
2/2/2005,58.14,91.43,,,42.16
2/1/2005,57.875,91.22,,,42.1
1/31/2005,57.55,91.71,,,42.22
1/28/2005,56.97,91.45,,,42.69
1/27/2005,57.18,90.54,,,42.62
1/26/2005,57.1,90.71,,,42.69
1/25/2005,56.75,90.54,,,42.24
1/24/2005,56.605,91.4,,,42.77
1/21/2005,56.91,91.01,,,42.74
1/20/2005,57.205,90.91,,,42.25
1/19/2005,57.555,90.73,,,42.26
1/18/2005,58.075,90.47,,,42.32
1/14/2005,57.45,90.17,,,42.32
1/13/2005,57.195,90.18,,,42.6
1/12/2005,57.645,89.32,,,42.6
1/11/2005,57.39,89.2,,,42.21
1/10/2005,57.74,88.68,,,41.95
1/7/2005,57.51,88.54,,,41.84
1/6/2005,57.695,88.34,,,42.16
1/5/2005,57.42,88.28,,,42.67
1/4/2005,57.8192,87.81,,,42.74
1/3/2005,58.6,88.74,,,43.02
12/31/2004,59.025,88.55,,,43.8
12/30/2004,59.175,88.33,,,43.8
12/29/2004,59.225,87.74,,,43.66
12/28/2004,59.14,87.83,,,44.37
12/27/2004,58.65,87.9,,,44.48
12/23/2004,59.325,88.59,,,44.27
12/22/2004,59.26,88.88,,,44.02
12/21/2004,59.04,89.18,,,44.22
12/20/2004,58.495,88.91,,,44.34
12/17/2004,58.6,88.75,,,44.19
12/16/2004,58.9,88.87,,,43.68
12/15/2004,59,90.2,,,43.99
12/14/2004,58.81,89.39,,,43.55
12/13/2004,58.55,89.04,,,43.91
12/10/2004,58,88.85,,,43.44
12/9/2004,58.07,88.63,,,43.78
12/8/2004,57.8,89.22,,,44.01
12/7/2004,57.57,87.85,,,45.11
12/6/2004,58.14,87.74,,,45.17
12/3/2004,58.175,87.44,,,45.6
12/2/2004,58.165,86.1,,,44.95
12/1/2004,58.195,86.45,,,45.38
11/30/2004,57.45,86.94,,,45.12
11/29/2004,57.575,87.31,,,45.4
11/26/2004,57.7,88.25,,,45.29
11/24/2004,57.7,88.83,,,45.05
11/23/2004,57.37,88.83,,,44.75
11/22/2004,57.35,88.72,,,44.95
11/19/2004,56.975,88.26,,,44.78
11/18/2004,57.675,88.97,,,44.38
11/17/2004,57.585,88.7,,,
11/16/2004,57.25,87.95,,,
11/15/2004,57.59,87.95,,,
11/12/2004,57.55,87.87,,,
11/11/2004,57.0607,86.93,,,
11/10/2004,56.53,87.12,,,
11/9/2004,56.5,87.45,,,
11/8/2004,56.44,87.5,,,
11/5/2004,56.58,87.81,,,
11/4/2004,56.38,88.78,,,
11/3/2004,55.51,88.69,,,
11/2/2004,54.8,88.65,,,
11/1/2004,54.93,88.52,,,
10/29/2004,54.85,89.44,,,
10/28/2004,54.69,89.03,,,
10/27/2004,54.715,88.74,,,
10/26/2004,54.05,89.62,,,
10/25/2004,53.21,89.89,,,
10/22/2004,53.25,89.82,,,
10/21/2004,53.735,89.61,,,
10/20/2004,53.49,89.55,,,
10/19/2004,53.475,88.94,,,
10/18/2004,53.95,88.71,,,
10/15/2004,53.715,88.67,,,
10/14/2004,53.425,88.98,,,
10/13/2004,53.905,88.56,,,
10/12/2004,54.305,88.24,,,
10/11/2004,54.425,88.04,,,
10/8/2004,54.295,87.95,,,
10/7/2004,54.75,86.8,,,
10/6/2004,55.25,87.18,,,
10/5/2004,54.915,87.58,,,
10/4/2004,54.93,87.58,,,
10/1/2004,54.75,87.45,,,
9/30/2004,53.88,88.25,,,
9/29/2004,53.79,88.59,,,
9/28/2004,53.67,89.46,,,
9/27/2004,53.38,89.82,,,
9/24/2004,53.845,89.43,,,
9/23/2004,53.725,89.32,,,
9/22/2004,53.955,89.68,,,
9/21/2004,54.705,88.76,,,
9/20/2004,54.355,88.5,,,
9/17/2004,54.565,87.92,,,
9/16/2004,54.4,88.36,,,
9/15/2004,54.225,87.37,,,
9/14/2004,54.565,87.57,,,
9/13/2004,54.405,87.48,,,
9/10/2004,54.32,87.1,,,
9/9/2004,53.96,86.97,,,
9/8/2004,53.85,87.3,,,
9/7/2004,54.076,86.57,,,
9/3/2004,53.7,86.66,,,
9/2/2004,53.88,86.65,,,
9/1/2004,53.28,87.51,,,
8/31/2004,53.18,87.77,,,
8/30/2004,52.995,87.23,,,
8/27/2004,53.375,86.82,,,
8/26/2004,53.18,86.88,,,
8/25/2004,53.205,86.39,,,
8/24/2004,52.733,86.09,,,
8/23/2004,52.82,86.04,,,
8/20/2004,52.94,86.54,,,
8/19/2004,52.5,86.62,,,
8/18/2004,52.66,86.414,,,
8/17/2004,52.035,86.83,,,
8/16/2004,51.775,86.34,,,
8/13/2004,51.13,86.64,,,
8/12/2004,51.05,86.36,,,
8/11/2004,51.62,86.18,,,
8/10/2004,51.75,85.81,,,
8/9/2004,51.14,86.12,,,
8/6/2004,51.125,86.42,,,
8/5/2004,51.85,84.99,,,
8/4/2004,52.735,84.75,,,
8/3/2004,52.875,84.71,,,
8/2/2004,53.285,84.37,,,
7/30/2004,53.15,84.59,,,
7/29/2004,52.985,83.61,,,
7/28/2004,52.65,83.42,,,
7/27/2004,52.61,83.41,,,
7/26/2004,52.095,84.55,,,
7/23/2004,52.25,84.95,,,
7/22/2004,52.83,84.67,,,
7/21/2004,52.65,84.55,,,
7/20/2004,53.55,84.78,,,
7/19/2004,53.175,85.55,,,
7/16/2004,53.175,85.49,,,
7/15/2004,53.42,84.37,,,
7/14/2004,53.55,84.28,,,
7/13/2004,53.795,84.25,,,
7/12/2004,53.7,84.5,,,
7/9/2004,53.715,84.38,,,
7/8/2004,53.55,84.29,,,
7/7/2004,54.03,84.24,,,
7/6/2004,53.995,84.21,,,
7/2/2004,54.435,84.35,,,
7/1/2004,54.575,83.47,,,
6/30/2004,55.11,83.65,,,
6/29/2004,54.89,82.8,,,
6/28/2004,54.655,82.28,,,
6/25/2004,55.135,83.13,,,
6/24/2004,55.195,83.05,,,
6/23/2004,55.3,82.55,,,
6/22/2004,54.735,82.39,,,
6/21/2004,54.59,82.64,,,
6/18/2004,54.725,82.58,,,
6/17/2004,54.71,82.76,,,
6/16/2004,54.725,82.22,,,
6/15/2004,54.685,82.54,,,
6/14/2004,54.24,80.83,,,
6/10/2004,54.805,81.48,,,
6/9/2004,54.68,81.32,,,
6/8/2004,55.17,81.67,,,
6/7/2004,55.1,81.52,,,
6/4/2004,54.29,81.5,,,
6/3/2004,53.965,81.98,,,
6/2/2004,54.4,81.81,,,
6/1/2004,54.25,82.02,,,
5/28/2004,54.2,83.1,,,
5/27/2004,54.15,83.33,,,
5/26/2004,53.9,82.68,,,
5/25/2004,53.79,82.24,,,
5/24/2004,52.895,82,,,
5/21/2004,52.695,81.74,,,
5/20/2004,52.495,82.07,,,
5/19/2004,52.475,81.44,,,
5/18/2004,52.545,81.71,,,
5/17/2004,52.13,82.03,,,
5/14/2004,52.73,81.31,,,
5/13/2004,52.75,80.65,,,
5/12/2004,52.9,80.96,,,
5/11/2004,52.71,81.5,,,
5/10/2004,52.255,81.13,,,
5/7/2004,52.99,81.32,,,
5/6/2004,53.74,82.4,,,
5/5/2004,54.275,82.62,,,
5/4/2004,54.05,82.85,,,
5/3/2004,53.995,83.42,,,
4/30/2004,53.425,83.64,,,
4/29/2004,53.86,83.3,,,
4/28/2004,54.375,83.71,,,
4/27/2004,55.15,84.5,,,
4/26/2004,55.025,84.18,,,
4/23/2004,55.26,84.04,,,
4/22/2004,55.265,84.52,,,
4/21/2004,54.4,84.02,,,
4/20/2004,54.05,83.61,,,
4/19/2004,54.925,84.38,,,
4/16/2004,54.86,84.56,,,
4/15/2004,54.6,84.24,,,
4/14/2004,54.575,84.74,,,
4/13/2004,54.755,84.81,,,
4/12/2004,55.5,85.74,,,
4/8/2004,55.325,86.05,,,
4/7/2004,55.405,86.3,,,
4/6/2004,55.635,86.5,,,
4/5/2004,55.785,86.03,,,
4/2/2004,55.42,86.71,,,
4/1/2004,54.92,88.91,,,
3/31/2004,54.64,89.55,,,
3/30/2004,54.54,89.12,,,
3/29/2004,54.24,89.18,,,
3/26/2004,53.88,89.78,,,
3/25/2004,53.75,90.74,,,
3/24/2004,53,91.09,,,
3/23/2004,53.055,91.14,,,
3/22/2004,53.115,90.98,,,
3/19/2004,53.8,90.43,,,
3/18/2004,54.43,90.55,,,
3/17/2004,54.495,91.03,,,
3/16/2004,53.915,91.18,,,
3/15/2004,53.62,90.43,,,
3/12/2004,54.445,90.28,,,
3/11/2004,53.685,90.84,,,
3/10/2004,54.38,90.71,,,
3/9/2004,55.37,90.77,,,
3/8/2004,55.66,90.17,,,
3/5/2004,56.175,89.64,,,
3/4/2004,56,87.94,,,
3/3/2004,55.75,87.55,,,
3/2/2004,55.72,87.71,,,
3/1/2004,55.925,88.27,,,
2/27/2004,55.385,88.66,,,
2/26/2004,55.305,87.9,,,
2/25/2004,55.225,88.18,,,
2/24/2004,54.93,88.04,,,
2/23/2004,54.905,87.88,,,
2/20/2004,55.275,87.34,,,
2/19/2004,55.445,87.95,,,
2/18/2004,55.75,87.86,,,
2/17/2004,56,87.74,,,
2/13/2004,55.42,87.8,,,
2/12/2004,55.705,87.43,,,
2/11/2004,55.855,87.8,,,
2/10/2004,55.395,87.15,,,
2/9/2004,55.045,87.64,,,
2/6/2004,55.115,87.38,,,
2/5/2004,54.37,86.43,,,
2/4/2004,54.195,86.77,,,
2/3/2004,54.705,86.94,,,
2/2/2004,54.72,86.5,,,
1/30/2004,54.62,87.04,,,
1/29/2004,54.7,86.44,,,
1/28/2004,54.6,86.62,,,
1/27/2004,55.3,87.39,,,
1/26/2004,55.775,86.85,,,
1/23/2004,55.195,87.38,,,
1/22/2004,55.295,88.44,,,
1/21/2004,55.335,87.8,,,
1/20/2004,55.1,87.59,,,
1/16/2004,54.96,87.61,,,
1/15/2004,54.795,88.23,,,
1/14/2004,54.565,87.9,,,
1/13/2004,54.175,87.47,,,
1/12/2004,54.3,86.88,,,
1/9/2004,54.05,86.95,,,
1/8/2004,54.4,85.46,,,
1/7/2004,54.2,85.49,,,
1/6/2004,54.045,85.15,,,
1/5/2004,53.86,84.22,,,
1/2/2004,53.265,84.44,,,
12/31/2003,53.23,85.45,,,
12/30/2003,53.38,85.85,,,
12/29/2003,53.3,86.2,,,
12/26/2003,52.65,86.98,,,
12/24/2003,52.65,86.66,,,
12/23/2003,52.7,85.85,,,
12/22/2003,52.5,86.83,,,
12/19/2003,52.425,87.07,,,
12/18/2003,52.5,87.1,,,
12/17/2003,51.95,86.32,,,
12/16/2003,51.8,85.74,,,
12/15/2003,51.54,85.46,,,
12/12/2003,51.95,85.51,,,
12/11/2003,51.785,85.35,,,
12/10/2003,51.1,84.74,,,
12/9/2003,51.245,84.6,,,
12/8/2003,51.79,85.2,,,
12/5/2003,51.365,85.8,,,
12/4/2003,51.8,84.45,,,
12/3/2003,51.61,84.26,,,
12/2/2003,51.795,84.6,,,
12/1/2003,51.925,84.24,,,
11/28/2003,51.4,85.13,,,
11/26/2003,51.28,85.91,,,
11/25/2003,51,86.26,,,
11/24/2003,50.875,85.79,,,
11/21/2003,50.01,86.5,,,
11/20/2003,49.98,86.45,,,
11/19/2003,50.35,85.62,,,
11/18/2003,49.995,86.58,,,
11/17/2003,50.42,86.05,,,
11/14/2003,50.82,85.92,,,
11/13/2003,51.215,85.35,,,
11/12/2003,51.135,84.05,,,
11/11/2003,50.525,83.44,,,
11/10/2003,50.62,83.43,,,
11/7/2003,50.875,83.5,,,
11/6/2003,51.105,83.55,,,
11/5/2003,50.89,84.34,,,
11/4/2003,50.8,84.92,,,
11/3/2003,50.95,84.44,,,
10/31/2003,50.64,85.19,,,
10/30/2003,50.41,84.4,,,
10/29/2003,50.55,84.78,,,
10/28/2003,50.34,85.55,,,
10/27/2003,49.68,85.1,,,
10/24/2003,49.395,85.27,,,
10/23/2003,49.675,84.33,,,
10/22/2003,49.6,84.95,,,
10/21/2003,50.245,84.13,,,
10/20/2003,50.175,83.82,,,
10/17/2003,49.985,83.54,,,
10/16/2003,50.53,82.9,,,
10/15/2003,50.325,83.23,,,
10/14/2003,50.5,83.64,,,
10/13/2003,50.275,84.22,,,
10/10/2003,49.92,84.55,,,
10/9/2003,49.84,84.05,,,
10/8/2003,49.71,84.65,,,
10/7/2003,49.9,84.67,,,
10/6/2003,49.675,85.66,,,
10/3/2003,49.46,85.29,,,
10/2/2003,48.925,87.12,,,
10/1/2003,48.705,87.52,,,
9/30/2003,47.75,88.22,,,
9/29/2003,48.04,86.78,,,
9/26/2003,47.93,87.48,,,
9/25/2003,48.255,86.7,,,
9/24/2003,48.67,86.27,,,
9/23/2003,49.525,85.53,,,
9/22/2003,49.25,84.95,,,
9/19/2003,49.82,85.63,,,
9/18/2003,50,85.53,,,
9/17/2003,49.375,85.47,,,
9/16/2003,49.55,84.42,,,
9/15/2003,48.775,84.55,,,
9/12/2003,49.035,84.68,,,
9/11/2003,48.9,84.1,,,
9/10/2003,48.585,84.65,,,
9/9/2003,49.275,83.8,,,
9/8/2003,49.625,83.2,,,
9/5/2003,49.155,84.07,,,
9/4/2003,49.42,82.65,,,
9/3/2003,49.275,82.19,,,
9/2/2003,49.135,82.06,,,
8/29/2003,48.43,83.65,,,
8/28/2003,48.175,83.85,,,
8/27/2003,47.825,82.99,,,
8/26/2003,47.76,83.37,,,
8/25/2003,47.6,82.72,,,
8/22/2003,47.65,83.37,,,
8/21/2003,48.15,83,,,
8/20/2003,47.935,83.2,,,
8/19/2003,47.94,83.65,,,
8/18/2003,47.765,82.38,,,
8/15/2003,47.225,82,,,
8/14/2003,47.26,82.05,,,
8/13/2003,46.97,81.25,,,
8/12/2003,47.25,82.85,,,
8/11/2003,46.725,83.24,,,
8/8/2003,46.505,83.66,,,
8/7/2003,46.375,84,,,
8/6/2003,46.075,83.65,,,
8/5/2003,46.04,82.03,,,
8/4/2003,46.875,83.22,,,
8/1/2003,46.755,82.51,,,
7/31/2003,47.3,82.95,,,
7/30/2003,47.185,84.2,,,
7/29/2003,47.195,83.26,,,
7/28/2003,47.485,84.41,,,
7/25/2003,47.53,85.56,,,
7/24/2003,46.71,85.79,,,
7/23/2003,47.075,86.55,,,
7/22/2003,47.02,86.26,,,
7/21/2003,46.555,85.84,,,
7/18/2003,47.25,87.7,,,
7/17/2003,46.77,87.88,,,
7/16/2003,47.385,88.15,,,
7/15/2003,47.63,87.65,,,
7/14/2003,47.87,89.75,,,
7/11/2003,47.505,90.79,,,
7/10/2003,47.15,90.36,,,
7/9/2003,47.75,90.39,,,
7/8/2003,47.925,90.1,,,
7/7/2003,47.65,90.02,,,
7/3/2003,46.75,90.6,,,
7/2/2003,47.07,91.92,,,
7/1/2003,46.555,91.69,,,
6/30/2003,46.225,92.5,,,
6/27/2003,46.255,92.07,,,
6/26/2003,46.65,92.4,,,
6/25/2003,46.15,93.66,,,
6/24/2003,46.45,95.18,,,
6/23/2003,46.325,94.31,,,
6/20/2003,47.15,93.75,,,
6/19/2003,47.09,94.1,,,
6/18/2003,47.825,94.28,,,
6/17/2003,47.925,95.5,,,
6/16/2003,47.85,96.26,,,
6/13/2003,46.89,97.18,,,
6/12/2003,47.355,96.53,,,
6/11/2003,47.26,95.78,,,
6/10/2003,46.7,95.9,,,
6/9/2003,46.275,94.77,,,
6/6/2003,46.9,94.14,,,
6/5/2003,47.015,93.8,,,
6/4/2003,46.76,94.54,,,
6/3/2003,46.1,94.26,,,
6/2/2003,45.825,93.51,,,
5/30/2003,45.635,94.6,,,
5/29/2003,44.965,94.78,,,
5/28/2003,45.04,93.96,,,
5/27/2003,44.99,94.12,,,
5/23/2003,44.11,95.85,,,
5/22/2003,43.925,95.61,,,
5/21/2003,43.635,94.77,,,
5/20/2003,43.455,94.78,,,
5/19/2003,43.5,93.4,,,
5/16/2003,44.545,93.72,,,
5/15/2003,44.64,93.04,,,
5/14/2003,44.29,92.75,,,
5/13/2003,44.45,91.35,,,
5/12/2003,44.5,91.15,,,
5/9/2003,43.975,90.58,,,
5/8/2003,43.35,90.49,,,
5/7/2003,43.8,90.27,,,
5/6/2003,43.95,89.23,,,
5/5/2003,43.65,88.79,,,
5/2/2003,43.675,88.32,,,
5/1/2003,43.07,89.02,,,
4/30/2003,43.12,89.45,,,
4/29/2003,43.05,88.63,,,
4/28/2003,42.91,88.78,,,
4/25/2003,42.165,88.92,,,
4/24/2003,42.755,88.72,,,
4/23/2003,43.1,87.93,,,
4/22/2003,42.74,87.75,,,
4/21/2003,41.885,87.8,,,
4/17/2003,41.895,87.99,,,
4/16/2003,41.255,87.85,,,
4/15/2003,41.81,87.49,,,
4/14/2003,41.54,87.02,,,
4/11/2003,40.695,87.26,,,
4/10/2003,40.865,87.4,,,
4/9/2003,40.65,87.81,,,
4/8/2003,41.125,87.55,,,
4/7/2003,41.15,86.85,,,
4/4/2003,41.145,87.05,,,
4/3/2003,41,87.3,,,
4/2/2003,41.2,87.35,,,
4/1/2003,40.275,88.27,,,
3/31/2003,39.7,88.9,,,
3/28/2003,40.58,87.75,,,
3/27/2003,40.775,87.55,,,
3/26/2003,40.855,87.49,,,
3/25/2003,41.055,87.31,,,
3/24/2003,40.575,87.41,,,
3/21/2003,42,86.05,,,
3/20/2003,41.125,87.25,,,
3/19/2003,40.925,87.39,,,
3/18/2003,40.765,88.04,,,
3/17/2003,40.4,88.88,,,
3/14/2003,39.3,89.96,,,
3/13/2003,39.15,89.52,,,
3/12/2003,37.875,91.2,,,
3/11/2003,37.74,90.87,,,
3/10/2003,38.045,91.03,,,
3/7/2003,38.995,90.56,,,
3/6/2003,38.725,90.25,,,
3/5/2003,38.935,90.6,,,
3/4/2003,38.7,90.3,,,
3/3/2003,39.255,90.24,,,
2/28/2003,39.55,90.47,,,
2/27/2003,39.405,89.9,,,
2/26/2003,38.955,89.75,,,
2/25/2003,39.495,89.13,,,
2/24/2003,39.025,88.72,,,
2/21/2003,39.83,88.3,,,
2/20/2003,39.3,88.82,,,
2/19/2003,39.615,88.52,,,
2/18/2003,39.935,87.92,,,
2/14/2003,39.04,87.81,,,
2/13/2003,38.39,88.57,,,
2/12/2003,38.45,88.09,,,
2/11/2003,38.975,87.78,,,
2/10/2003,39.265,87.8,,,
2/7/2003,38.95,88.42,,,
2/6/2003,39.335,88.22,,,
2/5/2003,39.7,87.51,,,
2/4/2003,40.5,88.27,,,
2/3/2003,40.32,87.88,,,
1/31/2003,40.17,88.06,,,
1/30/2003,39.525,87.82,,,
1/29/2003,40.575,87.17,,,
1/28/2003,40.1,87.65,,,
1/27/2003,39.73,87.65,,,
1/24/2003,40.485,87.97,,,
1/23/2003,41.425,87.45,,,
1/22/2003,41.15,87.88,,,
1/21/2003,41.575,87.45,,,
1/17/2003,42.3,86.95,,,
1/16/2003,42.925,86.52,,,
1/15/2003,43.05,86.4,,,
1/14/2003,43.475,85.98,,,
1/13/2003,43.28,85.68,,,
1/10/2003,43.32,85.54,,,
1/9/2003,43.2,85.32,,,
1/8/2003,42.54,86.99,,,
1/7/2003,43.08,86.56,,,
1/6/2003,43.395,86.25,,,
1/3/2003,42.475,86.48,,,
1/2/2003,42.5,86.28,,,
12/31/2002,41.315,88.57,,,
12/30/2002,41.225,89.24,,,
12/27/2002,41,89.03,,,
12/26/2002,41.7,88.06,,,
12/24/2002,41.655,87.89,,,
12/23/2002,41.855,87.4,,,
12/20/2002,42.035,87.38,,,
12/19/2002,41.55,87.32,,,
12/18/2002,41.805,86.55,,,
12/17/2002,42.41,85.88,,,
12/16/2002,42.75,85.88,,,
12/13/2002,41.75,86.53,,,
12/12/2002,42.4,87.38,,,
12/11/2002,42.55,87.46,,,
12/10/2002,42.475,86.88,,,
12/9/2002,41.75,86.65,,,
12/6/2002,42.76,86.17,,,
12/5/2002,42.575,86.02,,,
12/4/2002,43.06,85.8,,,
12/3/2002,43.175,85.36,,,
12/2/2002,43.865,85.24,,,
11/29/2002,43.725,85.55,,,
11/27/2002,44,85,,,
11/26/2002,42.8,86.96,,,
11/25/2002,43.625,85.88,,,
11/22/2002,43.55,86.04,,,
11/21/2002,43.645,86.12,,,
11/20/2002,42.77,86.96,,,
11/19/2002,41.965,87.82,,,
11/18/2002,42.11,87.5,,,
11/15/2002,42.5,87.11,,,
11/14/2002,42.235,86.76,,,
11/13/2002,41.25,88.6,,,
11/12/2002,41.17,88.41,,,
11/11/2002,40.975,88.92,,,
11/8/2002,41.7,88.44,,,
11/7/2002,42.2,87.73,,,
11/6/2002,43.2,85.61,,,
11/5/2002,42.625,85.27,,,
11/4/2002,42.37,85.6,,,
11/1/2002,42.1,85.98,,,
10/31/2002,41.25,86.73,,,
10/30/2002,41.455,86.34,,,
10/29/2002,41.15,86.37,,,
10/28/2002,41.47,85.26,,,
10/25/2002,41.92,85.38,,,
10/24/2002,41.125,85.07,,,
10/23/2002,41.675,84.33,,,
10/22/2002,41.4,84.3,,,
10/21/2002,41.925,84.54,,,
10/18/2002,41.185,85.37,,,
10/17/2002,41.02,85.15,,,
10/16/2002,40.14,86.2,,,
10/15/2002,41.075,86.16,,,
10/14/2002,39.325,88.25,,,
10/11/2002,39.115,88.38,,,
10/10/2002,37.5,89.44,,,
10/9/2002,36.4,90.15,,,
10/8/2002,37.375,89.69,,,
10/7/2002,36.85,89.66,,,
10/4/2002,37.66,89.51,,,
10/3/2002,38.45,89.23,,,
10/2/2002,38.875,89.45,,,
10/1/2002,39.815,88.94,,,
9/30/2002,38.375,90.4,,,
9/27/2002,39.005,90.04,,,
9/26/2002,40.23,89.37,,,
9/25/2002,39.57,89.58,,,
9/24/2002,38.8,90.68,,,
9/23/2002,39.345,90.1,,,
9/20/2002,39.77,89.3,,,
9/19/2002,39.77,89.72,,,
9/18/2002,40.82,89.12,,,
9/17/2002,41.09,89.1,,,
9/16/2002,41.85,88.93,,,
9/13/2002,41.8,88.78,,,
9/12/2002,41.7,87.97,,,
9/11/2002,42.675,87.29,,,
9/10/2002,42.725,87.75,,,
9/9/2002,42.43,87.33,,,
9/6/2002,42.1,87.46,,,
9/5/2002,41.35,88.5,,,
9/4/2002,41.87,88.02,,,
9/3/2002,41.185,88.04,,,
8/30/2002,42.855,87.08,,,
8/29/2002,43,86.56,,,
8/28/2002,42.96,85.87,,,
8/27/2002,43.655,85.44,,,
8/26/2002,44.375,85.98,,,
8/23/2002,44.075,85.9,,,
8/22/2002,44.98,85.06,,,
8/21/2002,44.495,85.81,,,
8/20/2002,43.85,86.27,,,
8/19/2002,44.42,85.32,,,
8/16/2002,43.375,85.06,,,
8/15/2002,43.4,86.02,,,
8/14/2002,42.95,86.78,,,
8/13/2002,41.375,86.45,,,
8/12/2002,42.3,85.4,,,
8/9/2002,42.4,84.88,,,
8/8/2002,42.325,83.7,,,
8/7/2002,41.035,83.7,,,
8/6/2002,40.4,83.5,,,
8/5/2002,39.125,84.22,,,
8/2/2002,40.475,83.85,,,
8/1/2002,41.44,83,,,
7/31/2002,42.53,82.53,,,
7/30/2002,42.43,81.52,,,
7/29/2002,42.22,81.42,,,
7/26/2002,40,82.51,,,
7/25/2002,39.465,,,,
7/24/2002,39.8,,,,
7/23/2002,37.6,,,,
7/22/2002,38.71,,,,
7/19/2002,39.85,,,,
7/18/2002,41.235,,,,
7/17/2002,42.485,,,,
7/16/2002,42.26,,,,
7/15/2002,42.8,,,,
7/12/2002,43.225,,,,
7/11/2002,43.325,,,,
7/10/2002,43.01,,,,
7/9/2002,44.365,,,,
7/8/2002,45.49,,,,
7/5/2002,46.195,,,,
7/3/2002,44.53,,,,
7/2/2002,44.31,,,,
7/1/2002,45.24,,,,
6/28/2002,46.4,,,,
6/27/2002,46.315,,,,
6/26/2002,45.55,,,,
6/25/2002,45.68,,,,
6/24/2002,46.535,,,,
6/21/2002,46.505,,,,
6/20/2002,47.285,,,,
